  0.000000   -0.37030378437509   -2.85175427837635    0.00000000000000  
  0.010000   -0.37024625018486   -2.85143890525021    0.04160431651599  
  0.020000   -0.37007365536619   -2.85049284596518    0.08317435429814  
  0.030000   -0.36978602328120   -2.84891628161230    0.12467588123802  
  0.040000   -0.36938339322004   -2.84670951670663    0.16607475839150  
  0.050000   -0.36886582092904   -2.84387298321103    0.20733698634488  
  0.060000   -0.36823337934631   -2.84040724612703    0.24842875132233  
  0.070000   -0.36748615954146   -2.83631301061075    0.28931647094943  
  0.080000   -0.36662427185444   -2.83159113056022    0.32996683958821  
  0.090000   -0.36564784722814   -2.82624261860944    0.37034687316043  
  0.100000   -0.36455703872781   -2.82026865745344    0.41042395337654  
  0.110000   -0.36335202323983   -2.81367061241869    0.45016587128978  
  0.120000   -0.36203300334114   -2.80645004518317    0.48954087009586  
  0.130000   -0.36060020932989   -2.79860872854160    0.52851768710072  
  0.140000   -0.35905390140679   -2.79014866210287    0.56706559478095  
  0.150000   -0.35739437199584   -2.78107208879882    0.60515444086308  
  0.160000   -0.35562194819245   -2.77138151207716    0.64275468735081  
  0.170000   -0.35373699432585   -2.76107971364468    0.67983744843121  
  0.180000   -0.35173991462223   -2.75016977162238    0.71637452719370  
  0.190000   -0.34963115595411   -2.73865507896936    0.75233845109855  
  0.200000   -0.34741121066090   -2.72653936202935    0.78770250613404  
  0.210000   -0.34508061942510   -2.71382669905138    0.82244076960490  
  0.220000   -0.34263997418773   -2.70052153853447    0.85652814149752  
  0.230000   -0.34008992108634   -2.68662871724609    0.88994037437066  
  0.240000   -0.33743116339856   -2.67215347776470    0.92265410172390  
  0.250000   -0.33466446447353   -2.65710148539795    0.95464686479927  
  0.260000   -0.33179065063337   -2.64147884433106    0.98589713777525  
  0.270000   -0.32881061402688   -2.62529211286307    1.01638435131576  
  0.280000   -0.32572531541701   -2.60854831759312    1.04608891444053  
  0.290000   -0.32253578688404   -2.59125496642433    1.07499223468691  
  0.300000   -0.31924313442613   -2.57342006025883    1.10307673653697  
  0.310000   -0.31584854043919   -2.55505210326457    1.13032587808747  
  0.320000   -0.31235326605792   -2.53616011160229    1.15672416594429  
  0.330000   -0.30875865334066   -2.51675362050943    1.18225716832646  
  0.340000   -0.30506612728028   -2.49684268964701    1.20691152636914  
  0.350000   -0.30127719762467   -2.47643790662506    1.23067496361831  
  0.360000   -0.29739346049011   -2.45555038863283    1.25353629371429  
  0.370000   -0.29341659975205   -2.43419178211029    1.27548542626434  
  0.380000   -0.28934838819822   -2.41237426040908    1.29651337090915  
  0.390000   -0.28519068842976   -2.39011051940230    1.31661223959090  
  0.400000   -0.28094545349735   -2.36741377101437    1.33577524703500  
  0.410000   -0.27661472725973   -2.34429773465427    1.35399670946073  
  0.420000   -0.27220064445356   -2.32077662654742    1.37127204153965  
  0.430000   -0.26770543046444   -2.29686514697356    1.38759775162425  
  0.440000   -0.26313140079021   -2.27257846543033    1.40297143527245  
  0.450000   -0.25848096018901   -2.24793220375379    1.41739176709704  
  0.460000   -0.25375660150580   -2.22294241723930    1.43085849097204  
  0.470000   -0.24896090417251   -2.19762557381741    1.44337240863132  
  0.480000   -0.24409653237873   -2.17199853135080    1.45493536669750  
  0.490000   -0.23916623291080   -2.14607851312884    1.46555024218208  
  0.500000   -0.23417283265945   -2.11988308164692    1.47522092650040  
  0.510000   -0.22911923579708   -2.09343011076725    1.48395230804753  
  0.520000   -0.22400842062796   -2.06673775636718    1.49175025338366  
  0.530000   -0.21884343611585   -2.03982442558958    1.49862158707976  
  0.540000   -0.21362739809553   -2.01270874481758    1.50457407027636  
  0.550000   -0.20836348517614   -1.98540952650339    1.50961637801038  
  0.560000   -0.20305493434616   -1.95794573498688    1.51375807536659  
  0.570000   -0.19770503629118   -1.93033645144544    1.51700959251201  
  0.580000   -0.19231713043754   -1.90260083812131    1.51938219867298  
  0.590000   -0.18689459973622   -1.87475810197616    1.52088797511611  
  0.600000   -0.18144086520319   -1.84682745792610    1.52153978719521  
  0.610000   -0.17595938023356   -1.81882809181185    1.52135125552762  
  0.620000   -0.17045362470852   -1.79077912326057    1.52033672636396  
  0.630000   -0.16492709891543   -1.76269956859550    1.51851124121609  
  0.640000   -0.15938331730236   -1.73460830394948    1.51589050580866  
  0.650000   -0.15382580208985   -1.70652402873662    1.51249085841988  
  0.660000   -0.14825807676367   -1.67846522963411    1.50832923767746  
  0.670000   -0.14268365947303   -1.65045014522303    1.50342314987569  
  0.680000   -0.13710605635985   -1.62249673143284    1.49779063587945  
  0.690000   -0.13152875484524   -1.59462262792962    1.49145023768100  
  0.700000   -0.12595521689981   -1.56684512558248    1.48442096467462  
  0.710000   -0.12038887232512   -1.53918113513625    1.47672225971404  
  0.720000   -0.11483311207364   -1.51164715721186    1.46837396501671  
  0.730000   -0.10929128163471   -1.48425925374803    1.45939628797835  
  0.740000   -0.10376667451429   -1.45703302099000    1.44980976696012  
  0.750000   -0.09826252583574   -1.42998356412232    1.43963523711008  
  0.760000   -0.09278200608881   -1.40312547363388    1.42889379627910  
  0.770000   -0.08732821505350   -1.37647280349362    1.41760677109045  
  0.780000   -0.08190417592485   -1.35003905120595    1.40579568322075  
  0.790000   -0.07651282966379   -1.32383713980464    1.39348221594882  
  0.800000   -0.07115702959864   -1.29787940183389    1.38068818102702  
  0.810000   -0.06583953630035   -1.27217756535495    1.36743548592855  
  0.820000   -0.06056301275378   -1.24674274200611    1.35374610152218  
  0.830000   -0.05533001984564   -1.22158541713354    1.33964203022415  
