0	3.262666865214405
1	2.549755963875929
2	2.031291513238642
3	1.6677777307814148
4	1.4061671798358801
5	1.2094879959605254
6	1.0564711917876854
7	0.935210530939085
8	0.8379311413133852
9	0.7582538524728663
10	0.69064660596611
11	0.6307784249133371
12	0.5757077787394699
13	0.5237197035341705
14	0.4740412576355109
15	0.42656156491959923
16	0.3815710615275901
17	0.3395316161487434
18	0.30090082945037705
19	0.26602219121050635
20	0.23507387205778674
21	0.20805812389644196
22	0.18481484158471953
23	0.16504978677881982
24	0.1483719076829034
25	0.1343346978648862
26	0.12247627563769808
27	0.11235344961165497
28	0.10356717942231927
29	0.09577938668208674
30	0.08872219022234651
31	0.082200220060315
32	0.07608604013326004
33	0.07030912069860379
34	0.06484030460893542
35	0.05967513293782066
36	0.05481953759184673
37	0.05028011034896594
38	0.04605918822144244
39	0.042153422004249236
40	0.038554037741618793
41	0.03524757249808726
42	0.03221674291659312
43	0.02944160297659503
44	0.026901093336191187
45	0.024574767557829363
46	0.022444285485781774
47	0.020494342712198018
48	0.018712935651241755
49	0.01709105049569414
50	0.015621930761983725
51	0.014300076908738975
52	0.013120147195870752
53	0.012075967336610531
54	0.011159848161323444
55	0.01036231031145153
56	0.009672169274155273
57	0.009076843153547136
58	0.00856276721688056
59	0.008115890781372504
60	0.007722291288082382
61	0.007368905400757434
62	0.007044281446136656
63	0.006739192364196856
64	0.006446974036405168
65	0.006163549273079028
66	0.005887188649019102
67	0.0056180913858648075
68	0.005357851497713095
69	0.005108855891820059
70	0.004873673989758527
71	0.004654525693158314
72	0.004452914393477096
73	0.004269466377591132
74	0.004103953485674047
75	0.003955435614008106
76	0.0038224622230491816
77	0.0037032974818028506
78	0.003596149152969679
79	0.003499375317016978
80	0.003411632654674794
81	0.003331937535664739
82	0.0032596386826949895
83	0.0031943288634462596
84	0.0031357340285353406
85	0.0030836100611968172
86	0.003037662721809004
87	0.0029974968539476115
88	0.0029625970280437457
89	0.002932338282035938
90	0.002906020792672076
91	0.0028829193564055824
92	0.0028623392433606847
93	0.0028436712004417525
94	0.002826436688825534
95	0.002810312029577831
96	0.0027951231429554687
97	0.0027808130322279343
98	0.002767395679387573
99	0.0027549133740343663
100	0.0027434073003712173
101	0.0027329005140296053
102	0.002723387386103438
103	0.0027148264349827846
104	0.002707138613612656
105	0.002700214149652595
106	0.0026939272207608363
107	0.0026881534751339612
108	0.0026827846291129676
109	0.0026777369428392533
110	0.002672953481316307
111	0.0026684017272262813
112	0.002664068433124876
113	0.0026599534221695862
114	0.0026560636273499196
115	0.002652407980700392
116	0.002648993239044172
117	0.0026458209455019737
118	0.002642886174752873
119	0.0026401785878141042
120	0.0026376853192954766
121	0.002635394195187524
122	0.0026332957954259585
123	0.002631383903018972
124	0.002629654852470294
125	0.0026281063983426794
126	0.002626736277679954
127	0.002625540468876918
128	0.002624511494486986
129	0.0026236374353950744
130	0.0026229021159898717
131	0.0026222863537623156
132	0.002621769776157859
133	0.002621332709255748
134	0.002620957803822991
135	0.002620631145568269
136	0.0026203426539413597
137	0.002620085755226055
138	0.00261985656053713
139	0.00261965288448653
140	0.0026194733466645137
141	0.0026193166560778513
142	0.0026191811268377304
143	0.002619064477069021
144	0.002618963919770833
145	0.002618876463099588
146	0.0026187992836319124
147	0.002618730054126882
148	0.002618667148754032
149	0.002618609678015387
150	0.0026185573481051754
151	0.0026185102098692475
152	0.002618468408544785
153	0.002618432012882228
154	0.002618400923326307
155	0.002618374820390138
156	0.0026183531447030225
157	0.002618335137758577
158	0.0026183199553869367
159	0.0026183068132057856
160	0.0026182950996041414
161	0.002618284420456164
162	0.002618274583462865
163	0.0026182655485654134
164	0.0026182573647794086
165	0.0026182501055029782
166	0.002618243812916892
167	0.0026182384611403756
168	0.002618233943964037
169	0.002618230088501417
170	0.0026182266906047934
171	0.002618223559470872
172	0.0026182205534032907
173	0.002618217594495686
174	0.002618214663996771
175	0.0026182117885865815
176	0.002618209024130063
177	0.0026182064366325076
178	0.0026182040808279063
179	0.0026182019827704307
180	0.0026182001338452563
181	0.002618198497111014
182	0.002618197020310922
183	0.0026181956492700668
184	0.002618194338576311
185	0.0026181930585824605
186	0.0026181917981296307
187	0.0026181905630266915
188	0.0026181893713890392
189	0.0026181882472647165
190	0.002618187213719354
191	0.0026181862867487946
192	0.0026181854717721807
193	0.0026181847636541676
194	0.002618184149520947
195	0.0026181836126480543
196	0.0026181831360732937
197	0.0026181827052695135
198	0.002618182309501783
199	0.0026181819417517437
200	0.002618181597699163
201	0.0026181812745951897
202	0.002618180970466694
203	0.0026181806835942592
204	0.002618180412211224
205	0.002618180154621454
206	0.0026181799097561814
207	0.002618179677738995
208	0.002618179459968184
209	0.002618179258697094
210	0.0026181790764155406
211	0.0026181789152875806
212	0.002618178776667951
213	0.0026181786607138696
214	0.00261817856619078
215	0.002618178490547621
216	0.0026181784302715854
217	0.002618178381427845
218	0.0026181783402517943
219	0.002618178303632618
220	0.0026181782693851146
221	0.002618178236325464
222	0.002618178204200771
223	0.0026181781734791894
224	0.002618178144989415
225	0.002618178119514107
226	0.0026181780974968085
227	0.0026181780789613124
228	0.0026181780635998017
229	0.0026181780509199493
230	0.0026181780403917035
231	0.002618178031561659
232	0.0026181780241223557
233	0.002618178017917976
234	0.0026181780128908616
235	0.002618178009001018
236	0.0026181780061526154
237	0.002618178004157048
238	0.0026181780027400084
239	0.0026181780015989515
240	0.0026181780004560506
241	0.0026181779991084385
242	0.0026181779974482943
243	0.002618177995471597
244	0.0026181779932547837
245	0.0026181779909241246
