  0.000000   -0.24177402682643    0.38341099905815    0.12866880946596    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -0.24182930366191    0.38329424226879    0.12872510120112   -0.00365620388738    0.00131427635736   -0.00234610735543   -0.00041011786387   -0.00022559836822    0.00032990352159   -0.00000017337029    0.00000085936853  
  0.020000   -0.24199509312946    0.38294406347083    0.12889392613069   -0.00731259387805    0.00263055337239   -0.00469030375426   -0.00163986036573   -0.00090195435684    0.00131880554355   -0.00000138643619    0.00000686281784  
  0.030000   -0.24227127214842    0.38236073724361    0.12917513346184   -0.01096935565912    0.00395082491289   -0.00703068474372   -0.00368739532313   -0.00202775146832    0.00296428321055   -0.00000467626657    0.00002309390566  
  0.040000   -0.24265763570457    0.38154472078328    0.12956847198957   -0.01462667408316    0.00527707130455   -0.00936535883785   -0.00654967271910   -0.00360079837401    0.00526230765817   -0.00001107469623    0.00005451574426  
  0.050000   -0.24315389703035    0.38049665325052    0.13007359027150   -0.01828473274558    0.00661125265346   -0.01169245389864   -0.01022243012490   -0.00561803315901    0.00820725779962   -0.00002160575688    0.00010591227369  
  0.060000   -0.24375968785679    0.37921735486126    0.13069003687293   -0.02194371355566    0.00795530228017   -0.01401012339568   -0.01470020027590   -0.00807552925339    0.01179193951780   -0.00003728316541    0.00018183131408  
  0.070000   -0.24447455873718    0.37770782572394    0.13141726068235   -0.02560379629919    0.00931112030125   -0.01631655250488   -0.01997632078482   -0.01096850303801    0.01600761015415   -0.00005910788753    0.00028652996324  
  0.080000   -0.24529797944186    0.37596924442832    0.13225461129810   -0.02926515819091    0.01068056739296   -0.01860996400856   -0.02604294597194   -0.01429132310994    0.02084400815648   -0.00008806579447    0.00042392288376  
  0.090000   -0.24622933942394    0.37400296639142    0.13320133948630   -0.03292797341484    0.01206545877068   -0.02088862396039   -0.03289106078747   -0.01803752118937    0.02628938771935   -0.00012512542932    0.00059753399539  
  0.100000   -0.24726794835545    0.37181052196754    0.13425659771097   -0.03659241265106    0.01346755841584   -0.02315084708077   -0.04051049679712   -0.02219980464648    0.03233055822358   -0.00017123589868    0.00081045205643  
  0.110000   -0.24841303673330    0.36939361432976    0.13541944073665   -0.04025864258727    0.01488857358034   -0.02539500184980   -0.04888995019722   -0.02677007062374    0.03895292825559   -0.00022732490424    0.00106529058021  
  0.120000   -0.24966375655455    0.36675411713156    0.13668882630433   -0.04392682541402    0.01633014959649   -0.02761951526791   -0.05801700182191   -0.03173942172587    0.04614055396371   -0.00029429692741    0.00136415249108  
  0.130000   -0.25101918206027    0.36389407195774    0.13806361588138   -0.04759711830249    0.01779386501822   -0.02982287725610   -0.06787813910058   -0.03709818324670    0.05387619148605   -0.00037303157876    0.00170859987914  
  0.140000   -0.25247831054732    0.36081568557468    0.13954257548604   -0.05126967286395    0.01928122711675   -0.03200364467089   -0.07845877991959   -0.04283592189925    0.06214135316497   -0.00046438212283    0.00209962916352  
  0.150000   -0.25404006324709    0.35752132699048    0.14112437658742   -0.05494463459029    0.02079366775156   -0.03416044491184   -0.08974329833871   -0.04894146601211    0.07091636724500   -0.00056917418659    0.00253765192247  
  0.160000   -0.25570328627049    0.35401352433621    0.14280759708147   -0.05862214227537    0.02233253963450   -0.03629197910247   -0.10171505210855   -0.05540292715290    0.08018044073572   -0.00068820465893    0.00302248159385  
  0.170000   -0.25746675161817    0.35029496157993    0.14459072234375   -0.06230232741690    0.02389911300230   -0.03839702482872   -0.11435641193176   -0.06220772313627    0.08991172510793   -0.00082224078615    0.00355332619317  
  0.180000   -0.25932915825491    0.34636847508562    0.14647214635961   -0.06598531359918    0.02549457270955   -0.04047443842230   -0.12764879240709   -0.06934260237151    0.10008738448097   -0.00097201946701    0.00412878713854  
  0.190000   -0.26128913324725    0.34223705002930    0.14845017293223   -0.06967121585703    0.02712001575141   -0.04252315677978   -0.14157268459212   -0.07679366950239    0.11068366595069   -0.00113824674893    0.00474686421303  
  0.200000   -0.26334523296302    0.33790381668509    0.15052301696929   -0.07336014002168    0.02877644922202   -0.04454219871147   -0.15610769011702   -0.08454641228889    0.12167597170257   -0.00132159752518    0.00540496663594  
  0.210000   -0.26549594433176    0.33337204659391    0.15268880584835   -0.07705218204954    0.03046478871178   -0.04653066581788   -0.17123255677875   -0.09258572967869    0.13303893255139   -0.00152271543088    0.00609993015551  
  0.220000   -0.26773968616458    0.32864514862764    0.15494558086151   -0.08074742733515    0.03218585714334   -0.04848774289473   -0.18692521554204   -0.10089596101341    0.14474648254877   -0.00174221293413    0.00682804001764  
  0.230000   -0.27007481053228    0.32372666496165    0.15729129873944   -0.08444595000981    0.03394038404318   -0.05041269787112   -0.20316281887074   -0.10946091631296    0.15677193430216   -0.00198067161646    0.00758505960833  
  0.240000   -0.27249960420024    0.31862026696820    0.15972383325477   -0.08814781222765    0.03572900524269   -0.05230488128871   -0.21992178031058   -0.11826390757872    0.16908805465423   -0.00223864263556    0.00836626451285  
  0.250000   -0.27501229011863    0.31332975104335    0.16224097690485   -0.09185306344115    0.03755226299967   -0.05416372533299   -0.23717781524184   -0.12728778105492    0.18166714037844   -0.00251664736095    0.00916648168215  
  0.260000   -0.27761102896644    0.30785903437948    0.16484044267359   -0.09556173966849    0.03941060652841   -0.05598874243117   -0.25490598271836   -0.13651495038509    0.19448109355682   -0.00281517817249    0.00998013334745  
