  0.000000   -0.38436656975938    0.00000000000000  
  0.010000   -0.38441076083355    0.00555515860880  
  0.020000   -0.38454329441316    0.01110999208365  
  0.030000   -0.38476405160543    0.01666417228784  
  0.040000   -0.38507283437577    0.02221736509726  
  0.050000   -0.38546936572784    0.02776922745183  
  0.060000   -0.38595328995582    0.03331940446095  
  0.070000   -0.38652417296909    0.03886752658016  
  0.080000   -0.38718150268942    0.04441320687612  
  0.090000   -0.38792468952093    0.04995603839619  
  0.100000   -0.38875306689311    0.05549559165843  
  0.110000   -0.38966589187714    0.06103141227679  
  0.120000   -0.39066234587570    0.06656301873560  
  0.130000   -0.39174153538675    0.07208990032648  
  0.140000   -0.39290249284129    0.07761151525962  
  0.150000   -0.39414417751547    0.08312728896036  
  0.160000   -0.39546547651724    0.08863661256086  
  0.170000   -0.39686520584758    0.09413884159528  
  0.180000   -0.39834211153649    0.09963329490560  
  0.190000   -0.39989487085364    0.10511925376418  
  0.200000   -0.40152209359365    0.11059596121729  
  0.210000   -0.40322232343572    0.11606262165292  
  0.220000   -0.40499403937729    0.12151840059456  
  0.230000   -0.40683565724131    0.12696242472133  
  0.240000   -0.40874553125642    0.13239378211342  
  0.250000   -0.41072195570935    0.13781152272049  
  0.260000   -0.41276316666852    0.14321465904928  
  0.270000   -0.41486734377766    0.14860216706559  
  0.280000   -0.41703261211829    0.15397298730415  
  0.290000   -0.41925704413932    0.15932602617921  
  0.300000   -0.42153866165215    0.16466015748712  
  0.310000   -0.42387543788928    0.16997422409147  
  0.320000   -0.42626529962423    0.17526703978000  
  0.330000   -0.42870612935030    0.18053739128199  
  0.340000   -0.43119576751569    0.18578404043378  
  0.350000   -0.43373201481188    0.19100572647938  
  0.360000   -0.43631263451236    0.19620116849263  
  0.370000   -0.43893535485825    0.20136906790672  
  0.380000   -0.44159787148733    0.20650811113655  
  0.390000   -0.44429784990268    0.21161697227901  
  0.400000   -0.44703292797695    0.21669431587621  
  0.410000   -0.44980071848808    0.22173879972635  
  0.420000   -0.45259881168212    0.22674907772712  
  0.430000   -0.45542477785857    0.23172380273657  
  0.440000   -0.45827616997362    0.23666162943647  
  0.450000   -0.46115052625633    0.24156121718362  
  0.460000   -0.46404537283285    0.24642123283493  
  0.470000   -0.46695822635358    0.25124035353248  
  0.480000   -0.46988659661806    0.25601726943531  
  0.490000   -0.47282798919243    0.26075068638562  
  0.500000   -0.47577990801403    0.26543932849716  
  0.510000   -0.47873985797803    0.27008194065512  
  0.520000   -0.48170534750048    0.27467729091690  
  0.530000   -0.48467389105287    0.27922417280458  
  0.540000   -0.48764301166255    0.28372140748052  
  0.550000   -0.49061024337421    0.28816784579851  
  0.560000   -0.49357313366702    0.29256237022400  
  0.570000   -0.49652924582279    0.29690389661767  
  0.580000   -0.49947616124007    0.30119137587792  
  0.590000   -0.50241148168974    0.30542379543855  
  0.600000   -0.50533283150758    0.30960018061910  
  0.610000   -0.50823785971964    0.31371959582623  
  0.620000   -0.51112424209635    0.31778114560550  
  0.630000   -0.51398968313173    0.32178397554378  
  0.640000   -0.51683191794423    0.32572727302353  
  0.650000   -0.51964871409608    0.32961026783092  
  0.660000   -0.52243787332821    0.33343223262071  
  0.670000   -0.52519723320842    0.33719248324147  
  0.680000   -0.52792466869049    0.34089037892542  
  0.690000   -0.53061809358246    0.34452532234794  
  0.700000   -0.53327546192275    0.34809675956223  
  0.710000   -0.53589476926280    0.35160417981517  
  0.720000   -0.53847405385587    0.35504711525103  
  0.730000   -0.54101139775133    0.35842514050973  
  0.740000   -0.54350492779485    0.36173787222706  
  0.750000   -0.54595281653460    0.36498496844413  
  0.760000   -0.54835328303455    0.36816612793381  
  0.770000   -0.55070459359593    0.37128108945182  
  0.780000   -0.55300506238833    0.37432963092018  
  0.790000   -0.55525305199257    0.37731156855087  
  0.800000   -0.55744697385729    0.38022675591721  
  0.810000   -0.55958528867209    0.38307508298052  
  0.820000   -0.56166650665987    0.38585647507922  
  0.830000   -0.56368918779174    0.38857089188757  
  0.840000   -0.56565194192770    0.39121832635057  
  0.850000   -0.56755342888701    0.39379880360146  
  0.860000   -0.56939235845200    0.39631237986783  
  0.870000   -0.57116749030943    0.39875914137180  
  0.880000   -0.57287763393378    0.40113920322951  
  0.890000   -0.57452164841685    0.40345270835442  
  0.900000   -0.57609844224812    0.40569982636872  
  0.910000   -0.57760697305065    0.40788075252654  
  0.920000   -0.57904624727726    0.40999570665201  
  0.930000   -0.58041531987143    0.41204493209505  
  0.940000   -0.58171329389808    0.41402869470701  
  0.950000   -0.58293932014857    0.41594728183799  
  0.960000   -0.58409259672482    0.41780100135696  
  0.970000   -0.58517236860699    0.41959018069589  
  0.980000   -0.58617792720920    0.42131516591792  
  0.990000   -0.58710860992770    0.42297632080998  
  1.000000   -0.58796379968548    0.42457402599950  
  1.010000   -0.58874292447739    0.42610867809454  
  1.020000   -0.58944545691948    0.42758068884659  
  1.030000   -0.59007091380602    0.42899048433499  
  1.040000   -0.59061885567756    0.43033850417153  
  1.050000   -0.59108888640271    0.43162520072398  
  1.060000   -0.59148065277669    0.43285103835696  
  1.070000   -0.59179384413864    0.43401649268851  
  1.080000   -0.59202819200986    0.43512204986076  
  1.090000   -0.59218346975473    0.43616820582316  
  1.100000   -0.59225949226544    0.43715546562663  
  1.110000   -0.59225611567172    0.43808434272725  
  1.120000   -0.59217323707603    0.43895535829816  
  1.130000   -0.59201079431457    0.43976904054850  
  1.140000   -0.59176876574392    0.44052592404840  
  1.150000   -0.59144717005297    0.44122654905940  
