  0.000000    0.41538388189068    0.02540886757468   -4.21480465765842    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000    0.41544307975751    0.02533242459378   -4.21400359159911    0.00680933029202   -0.00440431248652    0.00004027871698    0.00004899180133    0.00004153999593  
  0.020000    0.41562061418415    0.02510318320768   -4.21160062673333    0.01361774902247   -0.00881149445572    0.00007466585183    0.00019596955274    0.00016616378512  
  0.030000    0.41591630771826    0.02472140590546   -4.20759646457165    0.02042434310422   -0.01322440120009    0.00009728546045    0.00044094020795    0.00037388269990  
  0.040000    0.41632986483656    0.02418752956689   -4.20199227953606    0.02722819640618   -0.01764585969082    0.00010229284887    0.00078391506140    0.00066471538762  
  0.050000    0.41686087229036    0.02350216456157   -4.19478972678346    0.03402838824898   -0.02207865456455    0.00008389013312    0.00122490930642    0.00103868745032  
  0.060000    0.41750879958869    0.02266609349210   -4.18599095309272    0.04082399192200   -0.02652551428621    0.00003634172065    0.00176394141806    0.00149583093894  
  0.070000    0.41827299961817    0.02168026958545   -4.17559861074993    0.04761407322858   -0.03098909754534   -0.00004601031357    0.00240103236220    0.00203618370101  
  0.080000    0.41915270939876    0.02054581473822   -4.16361587434798    0.05439768906627   -0.03547197994223   -0.00016873098351    0.00313620463277    0.00265978858033  
  0.090000    0.42014705097443    0.01926401722220   -4.15004646039932    0.06117388604910   -0.03997664101879   -0.00033727730900    0.00396948111943    0.00336669246699  
  0.100000    0.42125503243712    0.01783632905834   -4.13489464964317    0.06794169917833   -0.04450545168740   -0.00055698342169    0.00490088380861    0.00415694519597  
  0.110000    0.42247554908289    0.01626436306775   -4.11816531191164    0.07470015056834   -0.04906066210930   -0.00083304588942    0.00593043232117    0.00503059829233  
  0.120000    0.42380738469821    0.01454988960993   -4.09986393340366    0.08144824823393   -0.05364439007176   -0.00117050928917    0.00705814229033    0.00598770356130  
  0.130000    0.42524921297473    0.01269483301897   -4.07999664619964    0.08818498494527   -0.05825860991101   -0.00157425205979    0.00828402358429    0.00702831152137  
  0.140000    0.42679959905033    0.01070126775001   -4.05857025983580    0.09490933715637   -0.06290514202546   -0.00204897266650    0.00960807837820    0.00815246967881  
  0.150000    0.42845700117426    0.00857141424845   -4.03559229474317    0.10162026401283   -0.06758564302084   -0.00259917611013    0.01103029908066    0.00936022064246  
  0.160000    0.43021977249391    0.00630763455593   -4.01107101734349    0.10831670644446   -0.07230159652594   -0.00322916081505    0.01255066612077    0.01065160007774  
  0.170000    0.43208616296055    0.00391242766743   -3.98501547658285    0.11499758634767   -0.07705430471486   -0.00394300593048    0.01416914560183    0.01202663449964  
  0.180000    0.43405432135122    0.00138842465477   -3.95743554167273    0.12166180586294   -0.08184488056782   -0.00474455908095    0.01588568682875    0.01348533890488  
  0.190000    0.43612229740396   -0.00126161642751   -3.92834194079906    0.12830824675161   -0.08667424089978   -0.00563742460214    0.01770021971646    0.01502771424417  
  0.200000    0.43828804406297   -0.00403481583753   -3.89774630055104    0.13493576987647   -0.09154310018231   -0.00662495229914    0.01961265208750    0.01665374473644  
  0.210000    0.44054941983070   -0.00692817762553   -3.86566118581456    0.14154321479006   -0.09645196518045   -0.00771022676477    0.02162286686726    0.01836339502761  
  0.220000    0.44290419122313   -0.00993859528010   -3.83210013986880    0.14812939943401   -0.10140113042295   -0.00889605729572    0.02373071918604    0.02015660719782  
  0.230000    0.44535003532489   -0.01306285752326   -3.79707772442007    0.15469311995297   -0.10639067452010   -0.01018496844462    0.02593603339774    0.02203329762179  
  0.240000    0.44788454244024   -0.01629765423618   -3.76060955930324    0.16123315062542   -0.11142045734000   -0.01157919124624    0.02823860002541    0.02399335368841  
  0.250000    0.45050521883615   -0.01963958249741   -3.72271236157902    0.16774824391412   -0.11649011804984   -0.01308065515559    0.03063817264456    0.02603663038694  
  0.260000    0.45320948957347   -0.02308515271483   -3.68340398375456    0.17423713063775   -0.12159907402535   -0.01469098073539    0.03313446471567    0.02816294676827  
  0.270000    0.45599470142193   -0.02663079483305   -3.64270345085501    0.18069852026545   -0.12674652062760   -0.01641147312970    0.03572714637780    0.03037208229138  
  0.280000    0.45885812585478   -0.03027286459743   -3.60063099607569    0.18713110133506   -0.13193143184237   -0.01824311635948    0.03841584121590    0.03266377306634  
  0.290000    0.46179696211864   -0.03400764985642   -3.55720809474726    0.19353354199559   -0.13715256177405   -0.02018656847458    0.04120012301456    0.03503770800663  
  0.300000    0.46480834037415   -0.03783137688384   -3.51245749635085    0.19990449067404   -0.14240844698178   -0.02224215759543    0.04407951251186    0.03749352490516  
  0.310000    0.46788932490272   -0.04174021670293   -3.46640325432541    0.20624257686593   -0.14769740964268   -0.02440987887543    0.04705347416702    0.04003080644954  
  0.320000    0.47103691737480   -0.04573029139447   -3.41907075341669    0.21254641204863   -0.15301756152287   -0.02668939241344    0.05012141295611    0.04264907619376  
  0.330000    0.47424806017492   -0.04979768037143   -3.37048673432478    0.21881459071604   -0.15836680873415   -0.02908002214299    0.05328267121038    0.04534779450476  
  0.340000    0.47751963977855   -0.05393842660315   -3.32067931541698    0.22504569153242   -0.16374285725083   -0.03158075572238    0.05653652551215    0.04812635450356  
  0.350000    0.48084849017613   -0.05814854277253   -3.26967801128242    0.23123827860305   -0.16914321915809   -0.03419024544672    0.05988218366320    0.05098407802192  
  0.360000    0.48423139633909   -0.06242401735009   -3.21751374791674    0.23739090285855   -0.17456521960062   -0.03690681019979    0.06331878174106    0.05392021159678  
