  0.000000   -0.24019419364529    1.75809960886717   -0.21597177181378   -1.55534612182934   -3.55709788670412    2.43754988209837    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -0.24015549678391    1.75799053161244   -0.21589090030482   -1.55508094474187   -3.55619426973899    2.43669581854018   -0.02373426737863    0.00819778411757   -0.03108618570941   -0.00022178311786   -0.00006046290292   -0.00004671894487    0.00000022931885    0.00000140346368  
  0.020000   -0.24003942399123    1.75766334455580   -0.21564841891981   -1.55428574330972   -3.55348454503376    2.43413464826565   -0.04745555645454    0.01639047609436   -0.06214390485754   -0.00088677833992   -0.00024190908942   -0.00018641058401    0.00000182528853    0.00001120908127  
  0.030000   -0.23984602865987    1.75711818178581   -0.21524472661344   -1.55296150580513   -3.54897208840970    2.42986943116934   -0.07115090102677    0.02457298422848   -0.09314472797364   -0.00199392429413   -0.00054450991691   -0.00041768384532    0.00000610835557    0.00003772606269  
  0.040000   -0.23957539983756    1.75635526666972   -0.21468048674351   -1.55110987529414   -3.54266251708333    2.42390526272473   -0.09480735908273    0.03274021773172   -0.12406029969514   -0.00354145543003   -0.00096854740494   -0.00073823528256    0.00001430705671    0.00008907864762  
  0.050000   -0.23922766231623    1.75537491168290   -0.21395662473073   -1.54873314358172   -3.53456367598016    2.41624926746123   -0.11841202485453    0.04088708727583   -0.15486237563991   -0.00552690710416   -0.00151440890631   -0.00114487144418    0.00002751330599    0.00017311590583  
  0.060000   -0.23880297675443    1.75417751817001   -0.21307432480207   -1.54583424278791   -3.52468561865753    2.40691058983834   -0.14195204083006    0.04900850564519   -0.18552285906102   -0.00794712266192   -0.00218257971643   -0.00163353990751    0.00004663915871    0.00029732425540  
  0.070000   -0.23830153983096    1.75276357603756   -0.21203502583719   -1.54241673460755   -3.51304058291995    2.39590038252337   -0.16541460970364    0.05709938852963   -0.21601383721267   -0.01079826247816   -0.00297363369049   -0.00219936869853    0.00007237552200    0.00046874356420  
  0.080000   -0.23772358442702    1.75113366337815   -0.21084041634261   -1.53848479732052   -3.49964296123275    2.38323179208105   -0.18878700625139    0.06515465548994   -0.24630761735682   -0.01407581490904   -0.00388822195618   -0.00283671374245    0.00010515326289    0.00069388766548  
  0.090000   -0.23706937983340    1.74928844602580   -0.20949242858363   -1.53404321063303   -3.48450926606241    2.36891994208519   -0.21205658911656    0.07316923112679   -0.27637676234152   -0.01777460909737   -0.00492705982792   -0.00353921391780    0.00014510714106    0.00097867007596  
  0.100000   -0.23633923197895    1.74722867704254   -0.20799323190879   -1.52909733844417   -3.46765809029320    2.35298191366455   -0.23521081248990    0.08113804648202   -0.30619412568311   -0.02188882956444   -0.00609091204547   -0.00429985321791    0.00019204296637    0.00132833565521  
  0.110000   -0.23553348367592    1.74495519613603   -0.20634522530628   -1.52365310964389   -3.44911006289036    2.33543672349719   -0.25823723767069    0.08905604069853   -0.33573288608625   -0.02641203251238   -0.00738057647571   -0.00511102945984    0.00024540834912    0.00174739888755  
  0.120000   -0.23465251487738    1.74246892900793   -0.20455102923618   -1.51771699706085   -3.42888779999950    2.31630529926954   -0.28112354449392    0.09691816296306   -0.36496658133773   -0.03133716375244   -0.00879686643081   -0.00596462892145    0.00030426737648    0.00223958940455  
  0.130000   -0.23369674294136    1.73977088663310   -0.20261347678631   -1.51129599468918   -3.40701585169033    2.29561045261867   -0.30385754260933    0.10471937475281   -0.39386914151176   -0.03665657816722   -0.01034059176954   -0.00685210623346    0.00036727950978    0.00280780529650  
  0.140000   -0.23266662289624    1.73686216446938   -0.20053560420333   -1.50439759333302   -3.38352064456963    2.27337684957833   -0.32642718259843    0.11245465240423   -0.42241492142706   -0.04236206060732   -0.01201253896005   -0.00776456880609    0.00043268295600    0.00345407468621  
  0.150000   -0.23156264770139    1.73374394159797   -0.19832064085381   -1.49702975481691   -3.35843042050463    2.24963097855199   -0.34882056691548    0.12011899001886   -0.45057873229836   -0.04844484811674   -0.01381345029263   -0.00869286502813    0.00049828272324    0.00417952595941  
  0.160000   -0.23038534849686    1.73041747979424   -0.19597199867310   -1.48920088491750   -3.33177517171150    2.22440111583802   -0.37102596063903    0.12770740271786   -0.47833587252741   -0.05489565337578   -0.01574400243948   -0.00962767544198    0.00056144352385    0.00498436696268  
  0.170000   -0.22913529483571    1.72688412252931   -0.19349326116209   -1.48091980517903   -3.30358657247713    2.19771728873511   -0.39303180202050    0.13521493025332   -0.50566215758163   -0.06170468924503   -0.01780478456523   -0.01055960607086    0.00061908764121    0.00586787339332  
  0.180000   -0.22781309489255    1.72314529390218   -0.19088817199427   -1.47219572378028   -3.27389790779301    2.16961123625836   -0.41482671281698    0.14263664098080   -0.53253394891125   -0.06886169429052   -0.01999627619672   -0.01147928305399    0.00066769782766    0.00682838651774  
  0.190000   -0.22641939564143    1.71920249750283   -0.18816062329677   -1.46303820562499   -3.24274399918982    2.14011636749924   -0.43639950839531    0.14996763619397   -0.55892818185871   -0.07635595916654   -0.02231882506370   -0.01237744773331    0.00070332525135    0.00786332026457  
  0.200000   -0.22495488299668    1.71505731520655   -0.18531464367052   -1.45345714183064   -3.21016112806900    2.10926771766548   -0.45773920759503    0.15720305481828   -0.58482239251762   -0.08417635373061   -0.02477262512320   -0.01324505132977    0.00072160246002    0.00896917764874  
