  0.000000   -1.15894021327063   -2.69456199688286    1.94117876240731    1.63162383491709    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -1.15879235534725   -2.69422347145664    1.94072602868504    1.63106718201960    0.06946833051960    0.02489609945450   -0.00014096062943  
  0.020000   -1.15834879805977   -2.69320814669583    1.93936829424959    1.62939832391852    0.13884233700933    0.04973373491841   -0.00056242654381  
  0.030000   -1.15760959137384   -2.69151677690952    1.93710695865333    1.62662055810136    0.20802791323418    0.07445467829563   -0.00126016227194  
  0.040000   -1.15657482028684   -2.68915061846484    1.93394435234429    1.62273936611585    0.27693138787198    0.09900117196576   -0.00222715008654  
  0.050000   -1.15524460739504   -2.68611142856563    1.92988373345703    1.61776239225686    0.34545974028018    0.12331616074781   -0.00345365170574  
  0.060000   -1.15361911645777   -2.68240146354431    1.92492928331946    1.61169941389593    0.41352081424219    0.14734351995960   -0.00492729390741  
  0.070000   -1.15169855692939   -2.67802347666837    1.91908610067513    1.60456230361972    0.48102352903150    0.17102827831231   -0.00663317729715  
  0.080000   -1.14948318942151   -2.67298071546359    1.91236019462090    1.59636498338944    0.54787808714217    0.19431683441435   -0.00855400726545  
  0.090000   -1.14697333205029   -2.66727691855652    1.90475847625987    1.58712337097746    0.61399617804625    0.21715716570168   -0.01067024597295  
  0.100000   -1.14416936761620   -2.66091631203890    1.89628874906987    1.57685531897982    0.67929117735418    0.23949902866225   -0.01296028401720  
  0.110000   -1.14107175155672   -2.65390360535753    1.88695969798844    1.56558054674376    0.74367834077087    0.26129414928049   -0.01540063026014  
  0.120000   -1.13768102060579   -2.64624398673314    1.87678087721585    1.55332056558772    0.80707499225988    0.28249640269317   -0.01796611813560  
  0.130000   -1.13399780208782   -2.63794311811226    1.86576269673881    1.54009859772673    0.86940070584969    0.30306198111946   -0.02063012661127  
  0.140000   -1.13002282376860   -2.62900712965656    1.85391640757846    1.52593948934933    0.93057748053955    0.32294954920599   -0.02336481385094  
  0.150000   -1.12575692418042   -2.61944261377433    1.84125408576806    1.51086961832180    0.99052990778831    0.34212038601091   -0.02614136151226  
  0.160000   -1.12120106333463   -2.60925661869915    1.82778861506714    1.49491679702265    1.04918533109677    0.36053851293895   -0.02893022752265  
  0.170000   -1.11635633373090   -2.59845664162094    1.81353366842099    1.47811017083350    1.10647399722362    0.37817080703164   -0.03170140510335  
  0.180000   -1.11122397156981   -2.58705062137523    1.79850368817658    1.46048011283263    1.16232919860577    0.39498709911259   -0.03442468575883  
  0.190000   -1.10580536807288   -2.57504693069618    1.78271386506856    1.44205811525413    1.21668740658617    0.41096025638607   -0.03706992391626  
  0.200000   -1.10010208081289   -2.56245436803964    1.76618011599158    1.42287667828791    1.26948839508614    0.42606624918763   -0.03960730088838  
  0.210000   -1.09411584495612   -2.54928214898249    1.74891906057837    1.40296919680541    1.32067535439372    0.44028420168733   -0.04200758584228  
  0.220000   -1.08784858431854   -2.53553989720472    1.73094799660613    1.38236984560063    1.37019499477613    0.45359642644821   -0.04424239148683  
  0.230000   -1.08130242213821   -2.52123763506100    1.71228487425733    1.36111346373807    1.41799763966077    0.46598844284528   -0.04628442224165  
  0.240000   -1.07447969146790   -2.50638577374856    1.69294826926480    1.33923543859639    1.46403730816717    0.47744897945088   -0.04810771272125  
  0.250000   -1.06738294509366   -2.49099510307857    1.67295735497464    1.31677159019111    1.50827178681063    0.48796996059246   -0.04968785445749  
  0.260000   -1.06001496488826   -2.47507678085811    1.65233187336481    1.29375805634961    1.55066269023666    0.49754647738556   -0.05100220889167  
  0.270000   -1.05237877051159   -2.45864232189033    1.63109210506120    1.27023117929881    1.59117551088485    0.50617674363924   -0.05203010479317  
  0.280000   -1.04447762737428   -2.44170358660028    1.60925883839748    1.24622739420897    1.62977965751955    0.51386203712156   -0.05275301840324  
  0.290000   -1.03631505378583   -2.42427276929428    1.58685333756929    1.22178312021751    1.66644848260403    0.52060662675885   -0.05315473475959  
  0.300000   -1.02789482721327   -2.40636238606087    1.56389730993765    1.19693465443332    1.70115929853379    0.52641768642376   -0.05322148882735  
  0.310000   -1.01922098958290   -2.38798526232157    1.54041287254122    1.17171806939628    1.73389338278321    0.53130519604283   -0.05294208524450  
  0.320000   -1.01029785156348   -2.36915452003986    1.51642251788087    1.14616911443806    1.76463597205781    0.53528183082415   -0.05230799568203  
  0.330000   -1.00112999577621   -2.34988356459727    1.49194907904496    1.12032312135888    1.79337624558199    0.53836283946888   -0.05131343302036  
  0.340000   -0.99172227888415   -2.33018607134550    1.46701569424738    1.09421491480161    1.82010729768862    0.54056591228734   -0.04995540175089  
  0.350000   -0.98207983252101   -2.31007597184401    1.44164577085470    1.06787872766917    1.84482609991274    0.54191104018926   -0.04823372422417  
  0.360000   -0.97220806302717   -2.28956743979279    1.41586294898270    1.04134812189389    1.86753345282608    0.54242036556032   -0.04615104258113  
  0.370000   -0.96211264996884   -2.26867487667040    1.38969106474584    1.01465591482900    1.88823392788290    0.54211802607103   -0.04371279642025  
  0.380000   -0.95179954342423   -2.24741289708787    1.36315411324691    0.98783411149258    1.90693579957928    0.54102999249053   -0.04092717646815  
  0.390000   -0.94127496002926   -2.22579631386958    1.33627621139689    0.96091384285376    1.92365096825910    0.53918390159680   -0.03780505473340  
  0.400000   -0.93054537778320   -2.20384012287244    1.30908156065789    0.93392531030946    1.93839487392877    0.53660888528483   -0.03435989183017  
  0.410000   -0.91961752962326   -2.18155948755577    1.28159440980410    0.90689773645896    1.95118640147030    0.53333539697758   -0.03060762235868  
