  0.000000   -2.41400668918013    1.80670803469618    1.03387189471549    0.67250816592208    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000   -2.41372440499040    1.80644314946283    1.03365576238257    0.67234467074945   -0.05199714739671    0.01608805858955    0.00052495258669    0.00023352596250   -0.00000018009899  
  0.020000   -2.41287777150470    1.80564867465061    1.03300759053032    0.67185441857150   -0.10394308670471    0.03215753002317    0.00209872853211    0.00093420884953   -0.00000144213028  
  0.030000   -2.41146744564435    1.80432515284237    1.03192805400420    0.67103810854007   -0.15578669403616    0.04818984294218    0.00471808553474    0.00210235848352   -0.00000487469773  
  0.040000   -2.40949452118216    1.80247348807333    1.03041827556929    0.66989690302050   -0.20747701371254    0.06416645768810    0.00837763022003    0.00373847403694   -0.00001157965478  
  0.050000   -2.40696052710193    1.80009494542336    1.02847982295470    0.66843242327852   -0.25896334188868    0.08006888241586    0.01306983378437    0.00584321842886   -0.00002267849642  
  0.060000   -2.40386742530877    1.79719115043948    1.02611470473606    0.66664674347887   -0.31019530960169    0.09587868951854    0.01878505380130    0.00841738286623   -0.00003931847436  
  0.070000   -2.40021760769737    1.79376408838196    1.02332536507687    0.66454238303214   -0.36112296505584    0.11157753246099    0.02551156209503    0.01146184191159   -0.00006267834796  
  0.080000   -2.39601389258716    1.78981610328560    1.02011467735426    0.66212229733659   -0.41169685495650    0.12714716311376    0.03323557856051    0.01497749956160   -0.00009397368678  
  0.090000   -2.39125952053521    1.78534989682623    1.01648593670089    0.65938986697100   -0.46186810470955    0.14256944967216    0.04194131078395    0.01896522691933   -0.00013446164596  
  0.100000   -2.38595814953956    1.78036852698073    1.01244285149944    0.65634888540418   -0.51158849730550    0.15782639523669    0.05161099929321    0.02342579213561   -0.00018544514064  
  0.110000   -2.38011384964756    1.77487540646753    1.00798953387131    0.65300354529526   -0.56081055071200    0.17290015712221    0.06222496824414    0.02835978338133   -0.00024827635230  
  0.120000   -2.37373109698509    1.76887430095347    1.00313048920585    0.64935842346737   -0.60948759360260    0.18777306695226    0.07376168132685    0.03376752569162   -0.00032435950692  
  0.130000   -2.36681476722474    1.76236932701133    0.99787060478098    0.64541846464453   -0.65757383925449    0.20242765158427    0.08619780265503    0.03964899259385   -0.00041515287256  
  0.140000   -2.35937012851181    1.75536494981195    0.99221513752982    0.64118896404906   -0.70502445745373    0.21684665489841    0.09950826238191    0.04600371349396   -0.00052216993215  
  0.150000   -2.35140283386897    1.74786598053371    0.98616970101207    0.63667554896251   -0.75179564425191    0.23101306047058    0.11366632676882    0.05283067784892   -0.00064697969622  
  0.160000   -2.34291891310136    1.73987757347180    0.97974025165208    0.63188415935905   -0.79784468942482    0.24491011513589    0.12864367241594    0.06012823719629   -0.00079120612931  
  0.170000   -2.33392476422517    1.73140522282930    0.97293307430841    0.62682102772472   -0.84313004149040    0.25852135343544    0.14441046435038    0.06789400614541   -0.00095652667345  
  0.180000   -2.32442714444372    1.72245475917210    0.96575476724254    0.62149265817990   -0.88761137015014    0.27183062292441    0.16093543765415    0.07612476345732   -0.00114466986150  
  0.190000   -2.31443316069603    1.71303234552967    0.95821222655622    0.61590580502546   -0.93124962602585    0.28482211030516    0.17818598230373    0.08481635435236   -0.00135741202327  
  0.200000   -2.30395025980369    1.70314447312400    0.95031263016881    0.61006745083517   -0.97400709757139    0.29748036833441    0.19612823088401    0.09396359518580   -0.00159657309689  
  0.210000   -2.29298621824225    1.69279795670988    0.94206342140735    0.60398478421830   -1.01584746504701    0.30979034343892    0.21472714883241    0.10356018162176   -0.00186401156767  
  0.220000   -2.28154913156415    1.68199992951008    0.93347229228252    0.59766517737672   -1.05673585145245    0.32173740395984    0.23394662686419    0.11359860141500   -0.00216161856621  
  0.230000   -2.26964740350038    1.67075783773029    0.92454716652446    0.59111616358055   -1.09663887032339    0.33330736893223    0.25374957522649    0.12407005287902   -0.00249131116697  
  0.240000   -2.25728973476839    1.65907943463989    0.91529618245202    0.58434541468482   -1.13552467030501    0.34448653729255    0.27409801942801    0.13496437007703   -0.00285502493685  
  0.250000   -2.24448511161386    1.64697277420584    0.90572767574859    0.57736071880766   -1.17336297642481    0.35526171739451    0.29495319709166    0.14626995572034   -0.00325470579236  
  0.260000   -2.23124279411390    1.63444620426889    0.89585016221669    0.57016995828757   -1.21012512799677    0.36562025670166    0.31627565558031    0.15797372269794   -0.00369230123131  
  0.270000   -2.21757230426916    1.62150835925306    0.88567232058211    0.56278108803333   -1.24578411309740    0.37555007151413    0.33802535005040    0.17006104508987   -0.00416975101240  
  0.280000   -2.20348341391188    1.60816815240110    0.87520297541649    0.55520211437584   -1.28031459956422    0.38503967657712    0.36016174159416    0.18251571943887   -0.00468897736246  
  0.290000   -2.18898613245686    1.59443476753128    0.86445108024515    0.54744107452556   -1.31369296247615    0.39407821440984    0.38264389513931    0.19531993696790   -0.00525187479695  
  0.300000   -2.17409069452150    1.58031765031271    0.85342570090433    0.53950601673371   -1.34589730808483    0.40265548418621    0.40543057678449    0.20845426733788   -0.00586029964397  
  0.310000   -2.15880754744054    1.56582649905909    0.84213599920899    0.53140498124837   -1.37690749417541    0.41076196999241    0.42848035025974    0.22189765444049   -0.00651605936643  
  0.320000   -2.14314733870066    1.55097125504322    0.83059121698923    0.52314598214976   -1.40670514684438    0.41838886828162    0.45175167221372    0.23562742461635   -0.00722090177955  
  0.330000   -2.12712090331889    1.53576209233736    0.81880066054961    0.51473699014118   -1.43527367369166    0.42552811434308    0.47520298604283    0.24961930757995   -0.00797650426355  
