  0.000000    0.25995842956629   -1.44083359044695    0.00000000000000    0.00000000000000    0.00000000000000  
  0.010000    0.26005106239371   -1.44040445053374   -0.02068010836167   -0.03211511732857    0.00012334065085  
  0.020000    0.26032884091685   -1.43911744515085   -0.04133940541021   -0.06419138444167    0.00049311670501  
  0.030000    0.26079140549350   -1.43697381698247   -0.06195712527029   -0.09619004525956    0.00110859182517  
  0.040000    0.26143815750286   -1.43397563588181   -0.08251259280470   -0.12807253162999    0.00196854329782  
  0.050000    0.26226826051711   -1.43012579693851   -0.10298526864029   -0.15980055643380    0.00307126876801  
  0.060000    0.26328064193615   -1.42542801776904   -0.12335479378345   -0.19133620566522    0.00441459559196  
  0.070000    0.26447399508000   -1.41988683502648   -0.14360103369047   -0.22264202915281    0.00599589273228  
  0.080000    0.26584678173185   -1.41350760012467   -0.16370412165999   -0.25368112959349    0.00781208510014  
  0.090000    0.26739723512338   -1.40629647417125   -0.18364450141710   -0.28441724957986    0.00985967022927  
  0.100000    0.26912336335251   -1.39826042210300   -0.20340296876123   -0.31481485631095    0.01213473714815  
  0.110000    0.27102295322216   -1.38940720601631   -0.22296071215334   -0.34483922368713    0.01463298729949  
  0.120000    0.27309357448769   -1.37974537768511   -0.24229935212148   -0.37445651150267    0.01734975733985  
  0.130000    0.27533258449893   -1.36928427025811   -0.26140097936769   -0.40363384146270    0.02028004363819  
  0.140000    0.27773713322210   -1.35803398912684   -0.28024819146385   -0.43233936976655    0.02341852827863  
  0.150000    0.28030416862530   -1.34600540195616   -0.29882412802869   -0.46054235601550    0.02675960636203  
  0.160000    0.28303044241053   -1.33321012786863   -0.31711250428352   -0.48821322821984    0.03029741439106  
  0.170000    0.28591251607432   -1.31966052577464   -0.33509764288966   -0.51532364369852    0.03402585951637  
  0.180000    0.28894676727791   -1.30536968184064   -0.35276450397653   -0.54184654568354    0.03793864941542  
  0.190000    0.29212939650755   -1.29035139608820   -0.37009871327545   -0.56775621546064    0.04202932257230  
  0.200000    0.29545643400451   -1.27462016811788   -0.38708658828081   -0.59302831989880    0.04629127872508  
  0.210000    0.29892374694426   -1.25819118195248   -0.40371516236688   -0.61763995424121    0.05071780924756  
  0.220000    0.30252704684324   -1.24108028999591   -0.41997220679579   -0.64156968005225    0.05530212723524  
  0.230000    0.30626189717203   -1.22330399610490   -0.43584625055911   -0.66479755823620    0.06003739706899  
  0.240000    0.31012372115288   -1.20487943777298   -0.45132659800329   -0.68730517706545    0.06491676323718  
  0.250000    0.31410780971978   -1.18582436742728   -0.46640334419657   -0.70907567517747    0.06993337820457  
  0.260000    0.31820932961903   -1.16615713284136   -0.48106738800286   -0.73009375952201    0.07508042912682  
  0.270000    0.32242333162861   -1.14589665666904   -0.49531044283600   -0.75034571826110    0.08035116322102  
  0.280000    0.32674475887435   -1.12506241510663   -0.50912504507576   -0.76981942864614    0.08573891161620  
  0.290000    0.33116845522167   -1.10367441569364   -0.52250456013506   -0.78850435991705    0.09123711152255  
  0.300000    0.33568917372170   -1.08175317426429   -0.53544318617585   -0.80639157128902    0.09683932657424  
  0.310000    0.34030158509102   -1.05931969106540   -0.54793595547951   -0.82347370511198    0.10253926521832  
  0.320000    0.34500028620487   -1.03639542605857   -0.55997873348518   -0.83974497530744    0.10833079704038  
  0.330000    0.34977980858442   -1.01300227342796   -0.57156821551811   -0.85520115120524    0.11420796693697  
  0.340000    0.35463462685881   -0.98916253531776   -0.58270192123746   -0.86983953692045    0.12016500706493  
  0.350000    0.35955916718411   -0.96489889482650   -0.59337818684115   -0.88365894642710    0.12619634651786  
  0.360000    0.36454781560151   -0.94023438828867   -0.60359615507302   -0.89665967450094    0.13229661870118  
  0.370000    0.36959492631826   -0.91519237687709   -0.61335576308480   -0.90884346371764    0.13846066639769  
  0.380000    0.37469482989556   -0.88979651756261   -0.62265772821315   -0.92021346770614    0.14468354453664  
  0.390000    0.37984184132865   -0.86407073347090   -0.63150353173842   -0.93077421086907    0.15096052069985  
  0.400000    0.38503026800503   -0.83803918367903   -0.63989540069934   -0.94053154479242    0.15728707341848  
  0.410000    0.39025441752811   -0.81172623249778   -0.64783628784370   -0.94949260157668    0.16365888833357  
  0.420000    0.39550860539416   -0.78515641828812   -0.65532984980154   -0.95766574432945    0.17007185231240  
  0.430000    0.40078716251164   -0.75835442186353   -0.66238042357339   -0.96506051506652    0.17652204563012  
  0.440000    0.40608444255299   -0.73134503453219   -0.66899300143096   -0.97168758027389    0.18300573234313  
  0.450000    0.41139482912973   -0.70415312583578   -0.67517320433355   -0.97755867438733    0.18951934899591  
  0.460000    0.41671274278302   -0.67680361104380   -0.68092725396732   -0.98268654144898    0.19605949181692  
  0.470000    0.42203264778242   -0.64932141846482   -0.68626194351937   -0.98708487520197    0.20262290257183  
  0.480000    0.42734905872687   -0.62173145663767   -0.69118460730199   -0.99076825788419    0.20920645325318  
  0.490000    0.43265654694249   -0.59405858146753   -0.69570308934580   -0.99375209798134    0.21580712979454  
  0.500000    0.43794974667293   -0.56632756337360   -0.69982571108342   -0.99605256719719    0.22242201500477  
  0.510000    0.44322336105860   -0.53856305451589   -0.70356123824745   -0.99768653689529    0.22904827092345  
  0.520000    0.44847216790214   -0.51078955617016   -0.70691884710842   -0.99867151426188    0.23568312080209  
  0.530000    0.45369102521801   -0.48303138632057   -0.70990809017955   -0.99902557843409    0.24232383091730  
  0.540000    0.45887487656477   -0.45531264754012   -0.71253886151607   -0.99876731683061    0.24896769242231  
  0.550000    0.46401875615952   -0.42765719522940   -0.71482136173686   -0.99791576191449    0.25561200344040  
